,path,flow,ID,node,IATA,name,lon,lat
267,"(1, 2, 1)",0.0247502,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
268,"(1, 2, 2)",0.0109613,11193,420,CVG,Cincinnati Northern Kentucky International Airport,-84.6678009033,39.0488014221
269,"(1, 2, 3)",0.00181289,13204,75,MCO,Orlando International Airport,-81.30899810791016,28.429399490356445
270,"(1, 2, 4)",0.00172022,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
271,"(1, 2, 5)",0.00168233,11697,201,FLL,Fort Lauderdale Hollywood International Airport,-80.152702,26.072599
272,"(1, 2, 6)",0.0015121,12892,529,LAX,Los Angeles International Airport,-118.40799709999999,33.94250107
273,"(1, 2, 7)",0.00109781,14492,107,RDU,Raleigh Durham International Airport,-78.7874984741211,35.877601623535156
274,"(1, 2, 8)",0.000916403,11066,377,CMH,John Glenn Columbus International Airport,-82.891899,39.998001
275,"(1, 2, 9)",0.00081306,12953,274,LGA,La Guardia Airport,-73.87259674,40.77719879
276,"(1, 2, 10)",0.0006844630000000001,14027,225,PBI,Palm Beach International Airport,-80.09559631347656,26.68320083618164
277,"(1, 2, 11)",0.000667238,14730,358,SDF,Louisville International Standiford Field,-85.736,38.1744
278,"(1, 2, 12)",0.0006165669999999999,14635,187,RSW,Southwest Florida International Airport,-81.75520324707031,26.53619956970215
279,"(1, 2, 13)",0.000597756,14524,59,RIC,Richmond International Airport,-77.3197021484375,37.50519943237305
280,"(1, 2, 14)",0.000592333,14771,292,SFO,San Francisco International Airport,-122.375,37.61899948120117
281,"(1, 2, 15)",0.000583602,13303,458,MIA,Miami International Airport,-80.29060363769531,25.79319953918457
282,"(1, 2, 16)",0.000568268,12889,123,LAS,McCarran International Airport,-115.15200039999999,36.08010101
283,"(1, 2, 17)",0.0005467240000000001,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
284,"(1, 2, 18)",0.000475954,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
285,"(1, 2, 19)",0.000442141,10529,168,BDL,Bradley International Airport,-72.68319702149999,41.9388999939
286,"(1, 2, 20)",0.00043740099999999997,13198,239,MCI,Kansas City International Airport,-94.713898,39.2976
287,"(1, 2, 21)",0.000425914,11995,406,GSO,Piedmont Triad International Airport,-79.93730163574219,36.097801208496094
288,"(1, 2, 22)",0.000416915,14986,13,SRQ,Sarasota Bradenton International Airport,-82.55439758300781,27.39539909362793
289,"(1, 2, 23)",0.00040877800000000005,14057,319,PDX,Portland International Airport,-122.59799960000001,45.58869934
290,"(1, 2, 24)",0.00040521400000000004,12945,113,LEX,Blue Grass Airport,-84.60590362548828,38.0364990234375
291,"(1, 2, 25)",0.000395209,13931,143,ORF,Norfolk International Airport,-76.20120239257812,36.89459991455078
292,"(1, 2, 26)",0.000383644,12217,392,HSV,Huntsville International Carl T Jones Field,-86.775100708008,34.637199401855
293,"(1, 2, 27)",0.00037388199999999997,10721,298,BOS,General Edward Lawrence Logan International Airport,-71.00520325,42.36429977
294,"(1, 2, 28)",0.000370373,14100,161,PHL,Philadelphia International Airport,-75.24109649658203,39.87189865112305
295,"(1, 2, 29)",0.000367721,10994,501,CHS,Charleston Air Force Base-International Airport,-80.04049683,32.89860153
296,"(1, 2, 30)",0.00033671199999999997,11996,223,GSP,Greenville Spartanburg International Airport,-82.2189025879,34.895698547399995
297,"(1, 2, 31)",0.00033113699999999996,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
298,"(1, 2, 32)",0.000327447,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
299,"(1, 2, 33)",0.00032723400000000003,14683,199,SAT,San Antonio International Airport,-98.46980285644531,29.533700942993164
300,"(1, 2, 34)",0.00031952099999999997,11433,522,DTW,Detroit Metropolitan Wayne County Airport,-83.35340118408203,42.212398529052734
301,"(1, 2, 35)",0.000314603,10874,190,CAK,Akron Canton Regional Airport,-81.44219970703125,40.916099548339844
302,"(1, 2, 36)",0.000310445,10868,342,CAE,Columbia Metropolitan Airport,-81.11949920654297,33.93880081176758
303,"(1, 2, 37)",0.00030628700000000003,10693,141,BNA,Nashville International Airport,-86.6781997680664,36.1245002746582
305,"(1, 2, 39)",0.00029443599999999997,11267,14,DAY,James M Cox Dayton International Airport,-84.21939849853516,39.90240097045898
306,"(1, 2, 40)",0.00029372,14685,198,SAV,Savannah Hilton Head International Airport,-81.20210266,32.12760162
307,"(1, 2, 41)",0.000264635,14307,352,PVD,Theodore Francis Green State Airport,-71.42040252685547,41.73260116577149
308,"(1, 2, 42)",0.000247448,14679,3,SAN,San Diego International Airport,-117.190002441,32.7336006165
309,"(1, 2, 43)",0.000244142,12191,109,HOU,William P Hobby Airport,-95.27890015,29.64539909
310,"(1, 2, 44)",0.000242572,10792,72,BUF,Buffalo Niagara International Airport,-78.73220062,42.94049835
311,"(1, 2, 45)",0.00024196599999999998,10821,282,BWI,Baltimore/Washington International Thurgood Marshall Airport,-76.668297,39.1754
312,"(1, 2, 46)",0.00023223599999999998,15304,390,TPA,Tampa International Airport,-82.533203125,27.975500106811523
313,"(1, 2, 47)",0.000229754,11278,172,DCA,Ronald Reagan Washington National Airport,-77.037697,38.8521
314,"(1, 2, 48)",0.000217966,14576,287,ROC,Greater Rochester International Airport,-77.67240142822266,43.118900299072266
315,"(1, 2, 49)",0.000208026,13296,371,MHT,Manchester-Boston Regional Airport,-71.435699,42.932598
316,"(1, 2, 50)",0.000207355,14107,163,PHX,Phoenix Sky Harbor International Airport,-112.01200103759766,33.43429946899414
317,"(1, 2, 51)",0.00020464900000000003,14193,184,PNS,Pensacola Regional Airport,-87.18659973144501,30.473400115967003
318,"(1, 2, 52)",0.00019996,13360,289,MLB,Melbourne International Airport,-80.64530181884766,28.10280036926269
319,"(1, 2, 53)",0.000199714,10423,471,AUS,Austin Robert Mueller Municipal,-97.6997852325,30.2987223546
319,"(1, 2, 53)",0.000199714,10423,471,AUS,Austin Bergstrom International Airport,-97.6698989868164,30.194499969482425
320,"(1, 2, 54)",0.000197535,14321,32,PWM,Portland International Jetport Airport,-70.30930328,43.64619827
321,"(1, 2, 55)",0.000196933,10257,499,ALB,Albany International Airport,-73.80169677734375,42.74829864501953
322,"(1, 2, 56)",0.000185373,14696,38,SBN,South Bend Regional Airport,-86.31729888916016,41.70869827270508
323,"(1, 2, 57)",0.000177601,14747,440,SEA,Seattle Tacoma International Airport,-122.308998,47.449001
324,"(1, 2, 58)",0.000177425,11986,11,GRR,Gerald R. Ford International Airport,-85.52279663,42.88079834
325,"(1, 2, 59)",0.000177235,13422,37,MOB,Mobile Regional Airport,-88.242797851562,30.691200256348
326,"(1, 2, 60)",0.000175772,15096,509,SYR,Syracuse Hancock International Airport,-76.1063003540039,43.11119842529297
327,"(1, 2, 61)",0.00017552599999999999,11252,414,DAB,Daytona Beach International Airport,-81.058098,29.179899
328,"(1, 2, 62)",0.00017550900000000002,15295,301,TOL,Toledo Express Airport,-83.80780029,41.58679962
329,"(1, 2, 63)",0.000171935,12478,240,JFK,John F Kennedy International Airport,-73.77890015,40.63980103
330,"(1, 2, 64)",0.000166206,15323,77,TRI,Tri-Cities Regional TN/VA Airport,-82.40740100000001,36.475201
331,"(1, 2, 65)",0.000165092,13232,483,MDW,Chicago Midway International Airport,-87.752403,41.785999
332,"(1, 2, 66)",0.000161245,15376,559,TUS,Tucson International Airport,-110.94100189208984,32.116100311279304
333,"(1, 2, 67)",0.00016047700000000002,13851,447,OKC,Will Rogers World Airport,-97.60070037841795,35.39310073852539
334,"(1, 2, 68)",0.000154178,12339,80,IND,Indianapolis International Airport,-86.294403,39.7173
335,"(1, 2, 69)",0.00015314,13244,18,MEM,Memphis International Airport,-89.97669982910156,35.04240036010742
336,"(1, 2, 70)",0.000149038,13277,415,MGM,Montgomery Regional (Dannelly Field) Airport,-86.39399719,32.30059814
337,"(1, 2, 71)",0.000148728,10140,67,ABQ,Albuquerque International Sunport,-106.609001,35.040199
338,"(1, 2, 72)",0.000145715,10781,469,BTR,Baton Rouge Metropolitan Airport,-91.149597,30.533199
340,"(1, 2, 74)",0.000141456,11423,361,DSM,Des Moines International Airport,-93.66310119628906,41.53400039672852
341,"(1, 2, 75)",0.000141199,14893,241,SMF,Sacramento International Airport,-121.59100341796876,38.69540023803711
342,"(1, 2, 76)",0.00014073299999999998,10135,464,ABE,Lehigh Valley International Airport,-75.44080352783203,40.652099609375
343,"(1, 2, 77)",0.000138916,14908,394,SNA,John Wayne Airport-Orange County Airport,-117.86799620000001,33.67570114
344,"(1, 2, 78)",0.000137688,13230,485,MDT,Harrisburg International Airport,-76.7633972168,40.1935005188
345,"(1, 2, 79)",0.000135439,11612,63,EVV,Evansville Regional Airport,-87.53240203860001,38.0369987488
346,"(1, 2, 80)",0.000132831,11109,434,COS,City of Colorado Springs Municipal Airport,-104.70099599999999,38.805801
347,"(1, 2, 81)",0.000131823,12278,150,ICT,Wichita Eisenhower National Airport,-97.433098,37.649899
348,"(1, 2, 82)",0.000131749,11823,5,FWA,Fort Wayne International Airport,-85.19509888,40.97850037
349,"(1, 2, 83)",0.00013087,10431,318,AVL,Asheville Regional Airport,-82.54180145263672,35.43619918823242
350,"(1, 2, 84)",0.00012585,14574,286,ROA,RoanokeâBlacksburg Regional Airport,-79.975403,37.3255
351,"(1, 2, 85)",0.000125516,15370,556,TUL,Tulsa International Airport,-95.88809967041016,36.19839859008789
352,"(1, 2, 86)",0.000124975,13871,154,OMA,Eppley Airfield,-95.89409599999999,41.3032
353,"(1, 2, 87)",0.000123319,10208,23,AGS,Augusta Regional At Bush Field,-81.9645004272461,33.36989974975586
354,"(1, 2, 88)",0.00011921,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
355,"(1, 2, 89)",0.000118589,11641,542,FAY,Fayetteville Regional Grannis Field,-78.88030242919922,34.991199493408196
356,"(1, 2, 90)",0.00011318600000000001,11624,221,EYW,Key West International Airport,-81.75959777832031,24.556100845336914
358,"(1, 2, 92)",0.00010961200000000001,10408,228,ATW,Appleton International Airport,-88.51909637450001,44.258098602299995
359,"(1, 2, 93)",0.000108386,14831,316,SJC,Norman Y. Mineta San Jose International Airport,-121.929001,37.362598
360,"(1, 2, 94)",0.00010818,12992,191,LIT,Bill & Hillary Clinton National Airport/Adams Field,-92.22429656979999,34.729400634799994
361,"(1, 2, 95)",0.00010501299999999999,11973,267,GPT,Gulfport Biloxi International Airport,-89.07009887695312,30.40730094909668
362,"(1, 2, 96)",0.000103517,13495,312,MSY,Louis Armstrong New Orleans International Airport,-90.25800323486328,29.99340057373047
363,"(1, 2, 97)",0.000101419,13577,135,MYR,Myrtle Beach International Airport,-78.9282989502,33.6796989441
364,"(1, 2, 98)",0.000100994,13485,157,MSN,Dane County Regional Truax Field,-89.3375015258789,43.13990020751953
365,"(1, 2, 99)",9.7909e-05,12197,114,HPN,Westchester County Airport,-73.70760345458984,41.06700134277344
366,"(1, 2, 100)",9.79069e-05,10785,470,BTV,Burlington International Airport,-73.15329742429998,44.471900939899996
367,"(1, 2, 101)",9.66563e-05,11146,372,CRW,Yeager Airport,-81.59320068359375,38.37310028076172
368,"(1, 2, 102)",9.60916e-05,12323,479,ILM,Wilmington International Airport,-77.90260314941406,34.27059936523437
369,"(1, 2, 103)",9.2571e-05,12451,474,JAX,Jacksonville International Airport,-81.68789672851562,30.49410057067871
370,"(1, 2, 104)",9.20417e-05,10581,15,BGR,Bangor International Airport,-68.82810211181639,44.80739974975586
371,"(1, 2, 105)",8.54126e-05,15070,555,SWF,Stewart International Airport,-74.10479736328125,41.50410079956055
372,"(1, 2, 106)",8.268549999999999e-05,13367,290,MLI,Quad City International Airport,-90.50749969482422,41.44850158691406
373,"(1, 2, 107)",8.20202e-05,12391,460,ISP,Long Island Mac Arthur Airport,-73.10019684,40.79520035
374,"(1, 2, 108)",8.19768e-05,11481,393,ECP,Northwest Florida Beaches International Airport,-85.79541400000001,30.357105999999998
376,"(1, 2, 110)",7.914180000000001e-05,11540,7,ELP,El Paso International Airport,-106.37799840000002,31.80719948
377,"(1, 2, 111)",7.51878e-05,11042,128,CLE,Cleveland Hopkins International Airport,-81.8498001099,41.411701202399996
378,"(1, 2, 112)",7.18717e-05,15919,125,XNA,Northwest Arkansas Regional Airport,-94.30680100000001,36.281898
379,"(1, 2, 113)",7.17095e-05,10434,320,AVP,Wilkes Barre Scranton International Airport,-75.72339630130001,41.338500976599995
381,"(1, 2, 115)",6.88942e-05,11003,54,CID,The Eastern Iowa Airport,-91.71080017089844,41.88470077514648
382,"(1, 2, 116)",6.76348e-05,11618,65,EWR,Newark Liberty International Airport,-74.168701171875,40.69250106811523
383,"(1, 2, 117)",6.69441e-05,10990,503,CHO,Charlottesville Albemarle Airport,-78.4529037475586,38.13859939575195
384,"(1, 2, 118)",6.44235e-05,13377,130,MLU,Monroe Regional Airport,-92.0376968383789,32.51089859008789
385,"(1, 2, 119)",6.407819999999999e-05,14122,466,PIT,Pittsburgh International Airport,-80.23290253,40.49150085
386,"(1, 2, 120)",6.27567e-05,14814,97,SHV,Shreveport Regional Airport,-93.8256,32.446602
387,"(1, 2, 121)",6.2366e-05,11259,413,DAL,Dallas Love Field,-96.851799,32.847099
388,"(1, 2, 122)",5.6881999999999995e-05,11308,140,DHN,Dothan Regional Airport,-85.44960021972656,31.3213005065918
389,"(1, 2, 123)",5.58991e-05,12264,311,IAD,Washington Dulles International Airport,-77.45580292,38.94449997
390,"(1, 2, 124)",5.53263e-05,12951,273,LFT,Lafayette Regional Airport,-91.98760223,30.20529938
391,"(1, 2, 125)",5.01538e-05,10469,409,AZO,Kalamazoo Battle Creek International Airport,-85.5521011352539,42.234901428222656
392,"(1, 2, 126)",4.793140000000001e-05,14783,87,SGF,Springfield Branson National Airport,-93.38860321,37.24570084
393,"(1, 2, 127)",4.66867e-05,10185,426,AEX,Alexandria International Airport,-92.54979705810548,31.32740020751953
394,"(1, 2, 128)",4.6152899999999996e-05,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
395,"(1, 2, 129)",4.5288500000000005e-05,15412,216,TYS,McGhee Tyson Airport,-83.99400329999999,35.81100082
396,"(1, 2, 130)",4.34434e-05,13342,530,MKE,General Mitchell International Airport,-87.89659881591797,42.94720077514648
397,"(1, 2, 131)",4.2822e-05,10158,230,ACY,Atlantic City International Airport,-74.57720184326172,39.45759963989258
398,"(1, 2, 132)",4.06506e-05,12884,124,LAN,Capital City Airport,-84.58740234375,42.77870178222656
399,"(1, 2, 133)",3.98794e-05,13795,382,OAJ,Albert J Ellis Airport,-77.61209869380002,34.8292007446
400,"(1, 2, 134)",3.81951e-05,14108,165,PIA,General Wayne A. Downing Peoria International Airport,-89.6932983398,40.664199829100006
401,"(1, 2, 135)",3.76993e-05,11150,197,CSG,Columbus Metropolitan Airport,-84.93890380859375,32.516300201416016
402,"(1, 2, 136)",3.56332e-05,11977,231,GRB,Austin Straubel International Airport,-88.12960052490234,44.48509979248047
403,"(1, 2, 137)",3.51736e-05,11721,541,FNT,Bishop International Airport,-83.74359893798828,42.96540069580078
404,"(1, 2, 138)",2.61679e-05,14570,285,RNO,Reno Tahoe International Airport,-119.76799774169922,39.49909973144531
405,"(1, 2, 139)",2.3863200000000002e-05,10146,69,ABY,Southwest Georgia Regional Airport,-84.19450378417969,31.535499572753906
406,"(1, 2, 140)",2.32153e-05,13796,383,OAK,Metropolitan Oakland International Airport,-122.221001,37.721298
407,"(1, 2, 141)",2.28202e-05,11577,171,ERI,Erie International Tom Ridge Field,-80.1738667488,42.0831270134
408,"(1, 2, 142)",2.2721100000000002e-05,15249,73,TLH,Tallahassee Regional Airport,-84.35030364990234,30.396499633789066
409,"(1, 2, 143)",2.2381300000000002e-05,14711,104,SCE,University Park Airport,-77.84870147710002,40.8493003845
410,"(1, 2, 144)",2.23472e-05,12223,245,HTS,Tri-State/Milton J. Ferguson Field,-82.55799866,38.36669922
413,"(1, 2, 147)",2.0365899999999998e-05,10731,451,BQK,Brunswick Golden Isles Airport,-81.46649932861328,31.2588005065918
414,"(1, 2, 148)",2.01087e-05,11778,442,FSM,Fort Smith Regional Airport,-94.36740112304688,35.33660125732422
415,"(1, 2, 149)",1.96176e-05,10577,259,BGM,Greater Binghamton/Edwin A Link field,-75.97979736,42.20869827
416,"(1, 2, 150)",1.94485e-05,13139,345,LYH,Lynchburg Regional Preston Glenn Field,-79.20040130615234,37.326698303222656
417,"(1, 2, 151)",1.80401e-05,11140,373,CRP,Corpus Christi International Airport,-97.5011978149414,27.77039909362793
418,"(1, 2, 152)",1.77593e-05,11617,62,EWN,Coastal Carolina Regional Airport,-77.04290008539998,35.0730018616
419,"(1, 2, 153)",1.66046e-05,11982,9,GRK,Robert Gray  Army Air Field Airport,-97.8289031982,31.067199706999997
420,"(1, 2, 154)",1.4686099999999998e-05,13891,265,ONT,Ontario International Airport,-117.60099792480469,34.05599975585937
421,"(1, 2, 155)",1.433e-05,11503,502,EGE,Eagle County Regional Airport,-106.9179993,39.64260101
422,"(1, 2, 156)",1.38862e-05,14262,424,PSP,Palm Springs International Airport,-116.50700378417969,33.829700469970696
423,"(1, 2, 157)",1.3783199999999999e-05,11699,200,FLO,Florence Regional Airport,-79.7238998413086,34.18539810180664
424,"(1, 2, 158)",1.33674e-05,10643,367,BKG,Branson Airport,-93.200544,36.532082
426,"(1, 2, 160)",1.27796e-05,14689,204,SBA,Santa Barbara Municipal Airport,-119.8399963,34.42620087
427,"(1, 2, 161)",1.20967e-05,15624,181,VPS,Destin-Ft Walton Beach Airport,-86.525398,30.4832
428,"(1, 2, 162)",1.16973e-05,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
429,"(1, 2, 163)",8.2808e-06,12094,461,HDN,Yampa Valley Airport,-107.21800230000001,40.48120117
431,"(1, 2, 165)",5.899400000000001e-06,11775,445,FSD,Joe Foss Field Airport,-96.741897583,43.5820007324
433,"(1, 2, 167)",5.175299999999999e-06,13502,110,MTJ,Montrose Regional Airport,-107.89399719200001,38.5097999573
434,"(1, 2, 168)",4.92258e-06,11067,376,CMI,University of Illinois Willard Airport,-88.27809906,40.03919983
435,"(1, 2, 169)",4.72438e-06,12896,526,LBB,Lubbock Preston Smith International Airport,-101.822998,33.663601
436,"(1, 2, 170)",4.279959999999999e-06,10980,341,CHA,Lovell Field,-85.20379638671875,35.03530120849609
437,"(1, 2, 171)",3.978219999999999e-06,15380,523,TVC,Cherry Capital Airport,-85.58219909667969,44.74140167236328
438,"(1, 2, 172)",3.97023e-06,14098,261,PHF,Newport News Williamsburg International Airport,-76.49299622,37.13190079
439,"(1, 2, 173)",3.6377600000000003e-06,13203,76,MCN,Middle Georgia Regional Airport,-83.64920043945312,32.692798614501946
440,"(1, 2, 174)",3.4780400000000002e-06,13256,178,MFE,Mc Allen Miller International Airport,-98.23860168,26.17580032
442,"(1, 2, 176)",3.3186800000000004e-06,10599,179,BHM,Birmingham-Shuttlesworth International Airport,-86.75350189,33.56290054
443,"(1, 2, 177)",3.2724000000000002e-06,12448,79,JAN,Jackson-Medgar Wiley Evers International Airport,-90.0758972168,32.3111991882
